pl_name,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_mass,st_rad,disc_year,discoverymethod,sy_dist
WISEP J121756.91+162640.2 A b,10.468,6992.0,,8.0,,575.0,0.029,0.091,2012.0,Imaging,10.1
KMT-2024-BLG-0176L b,14.0,241.54958932,,1.32,,,0.103,,2026.0,Microlensing,8340.0
KMT-2021-BLG-1150L b,13.9,279.68899816,,4.5,,,0.73,,2023.0,Microlensing,3800.0
KMT-2017-BLG-1146L b,14.0,230.0,,1.6,,,0.33,,2019.0,Microlensing,6500.0
MOA-2007-BLG-400L b,13.5,540.3082919,,5.9,,,0.69,,2008.0,Microlensing,6890.0
UZ For b,,2002.2,5840.0,5.9,0.04,5286.9,0.7,,2011.0,Eclipse Timing Variations,239.60387482
TWA 7 b,12.7,108.06165838,,52.0,,3509.0,0.46,0.917173,2025.0,Imaging,33.9958
Kepler-1222 b,0.79,0.418,1.916944254,0.02801,0.0,5239.0,0.84,0.8,2016.0,Transit,415.218
Kepler-463 b,3.05,9.53,8.981016833,0.07925,0.0,5661.0,0.87,0.9,2016.0,Transit,394.804
TOI-2337 b,10.08808263,508.5254512,2.99432,,0.019,4780.0,1.325,3.22,2022.0,Transit,536.046
HD 202206 c,13.1,982.08977763,1299.22,2.39,0.171,5764.23,1.06,1.04,2004.0,Radial Velocity,45.9665
MOA-2010-BLG-477L b,13.6,480.0,,2.0,,5950.0,0.67,,2012.0,Microlensing,2300.0
OGLE-2017-BLG-1522L b,14.0,240.0,,0.59,,,0.045,,2018.0,Microlensing,7490.0
Kepler-566 b,2.15,5.27,18.42794624,0.1247,0.0,5132.0,0.83,0.79,2016.0,Transit,564.277
Kepler-1224 b,1.33,2.33,13.32351601,0.11625,0.0,6155.0,1.18,1.22,2016.0,Transit,559.598
WASP-149 b,15.24421375,314.96795134,1.332813,0.024,0.0,5750.0,1.05,1.08,2025.0,Transit,211.73
KMT-2019-BLG-1042L b,9.05,60.38739733,,1.7,,,0.3,,2022.0,Microlensing,6600.0
KMT-2019-BLG-0298L b,13.4,575.26941667,,5.67,,,0.7,,2023.0,Microlensing,6710.0
WASP-60 b,9.86392,174.8065,4.305,0.05548,0.0,5900.0,1.19,1.17,2012.0,Transit,431.052
KMT-2019-BLG-0371L b,12.6,2447.2787339,,0.79,,,0.09,,2021.0,Microlensing,7010.0
TOI-5916 b,11.8,219.0,2.36712341,0.02789,0.045,3541.0,0.518,0.487,2026.0,Transit,199.724
OGLE-2017-BLG-1237L b,13.0,1207.7479466,,2.53,,,0.46,,2024.0,Microlensing,6030.0
OGLE-2017-BLG-0640L b,13.5,514.88201934,,1.14,,,0.32,,2024.0,Microlensing,6630.0
MXB 1658-298 b,12.0,7532.571,760.0,1.613,,,1.98,,2017.0,Eclipse Timing Variations,
KMT-2018-BLG-0029L b,2.67,7.59,,4.27,,,1.14,,2020.0,Microlensing,3380.0
Kepler-619 c,1.69,3.5,1.208465026,0.02216,0.0,5980.0,1.09,1.11,2016.0,Transit,900.678
Kepler-186 b,1.07,1.24,3.8867907,0.0343,0.0,3788.0,0.478,0.472,2014.0,Transit,177.594
K2-183 d,2.3,5.9,22.620344,0.1527,,5482.0,0.942219,0.87,2018.0,Transit,329.041
Kepler-1677 b,2.70216183,7.76,22.064,0.1599,0.0,6013.72,1.11,1.24959,2020.0,Transit,735.369
KMT-2018-BLG-0087L b,10.1,73.10053361,,0.87,,,0.1,,2022.0,Microlensing,7020.0
KOI-55 c,0.867,0.655,0.342887,0.0076,,27730.0,0.496,0.203,2011.0,Orbital Brightness Modulation,1231.02
KMT-2024-BLG-1044L b,2.7,7.75,,,,,0.069,,2024.0,Microlensing,7140.0
KMT-2019-BLG-0297L b,12.1,6038.739733,,0.96,,,0.21,,2023.0,Microlensing,3090.0
OGLE-2012-BLG-0724L b,14.3,150.0,,1.6,,,0.29,,2016.0,Microlensing,6700.0
TOI-603 b,7.37,33.0,16.179846,0.1282,,6027.0,1.24,1.477,2026.0,Transit,205.924
Kepler-1620 b,1.61,3.22,101.951829,0.4322,0.0,6157.0,1.15,1.23,2016.0,Transit,895.069
KMT-2019-BLG-0578L b,13.7,381.3940884,,2.0,,,0.28,,2025.0,Microlensing,7300.0
Kepler-85 e,1.27,0.6,25.216751,0.163,0.0,5436.0,0.947,0.893,2014.0,Transit,765.025
TOI-2128 b,2.08874836,4.5,16.34136,0.127,0.0,5968.0,1.0251,1.1174,2024.0,Transit,36.578
Kepler-1693 c,0.97698289,0.894,5.363709927,0.0588,0.0,5553.0,0.941,1.098,2021.0,Transit,760.065
TOI-5174 b,5.351,24.8,12.214286,,,5643.77,1.0,1.09457,2022.0,Transit,197.243
WASP-172 b,17.59813,149.3801,5.477433,0.0694,0.0,6900.0,1.49,1.91,2018.0,Transit,538.11
Kepler-403 b,1.25,2.1,7.031462,0.076,0.0,6090.0,1.299,1.329,2014.0,Transit,840.269
KMT-2022-BLG-2286L b,12.1,6038.739733,,2.02,,,0.2,,2024.0,Microlensing,7320.0
Kepler-1493 b,1.41,2.57,15.0217983,0.1197,0.0,5863.0,1.06,1.29,2016.0,Transit,555.051
OGLE-2019-BLG-0249L b,12.7,2262.93825784,,1.84,,,0.91,,2023.0,Microlensing,6370.0
Kepler-137 c,1.88,4.19,18.735753,0.13,0.0,5187.0,0.85,0.802,2014.0,Transit,302.979
TOI-2114 b,14.54925695,324.18497514,6.209959,0.076,0.472,6400.0,1.309,1.97,2026.0,Transit,317.845
TOI-5806 b,15.13212395,721.47048389,3.1856381,0.0484,,6730.0,1.333,1.387,2026.0,Transit,119.199
OGLE-2018-BLG-1011L c,13.2,890.0,,0.8,,,0.18,,2019.0,Microlensing,7100.0
TOI-7169 b,16.53324653,130.30964687,3.4373125,0.0428,0.055,5714.0,0.885,1.5,2026.0,Transit,467.151
OGLE-2018-BLG-0677L b,1.82,3.96,,0.63,,,0.12,,2020.0,Microlensing,7580.0
OGLE-2019-BLG-0679L b,13.1,1061.54687938,,6.99,,,0.66,,2023.0,Microlensing,5630.0
MOA-bin-1L b,13.0,1200.0,,8.3,,,0.75,,2012.0,Microlensing,5100.0
Kepler-365 b,2.04,4.82,10.664903,0.098,0.0,6012.0,1.02,1.048,2014.0,Transit,1038.99
KMT-2020-BLG-0414L c,11.9,8581.366989,,22.3,,,0.49,,2021.0,Microlensing,1220.0
HD 11977 b,12.7,2080.0,711.0,1.93,0.4,4970.0,1.91,10.09,2005.0,Radial Velocity,67.9331
Kepler-1038 b,3.53,12.2,148.4603382,0.5238,0.0,5335.0,0.87,0.83,2016.0,Transit,584.136
Kepler-250 c,2.28,5.82,7.156804,0.069,0.0,5160.0,0.806,0.805,2014.0,Transit,760.585
eps CrB b,12.7,2129.461,417.9,1.3,0.11,4406.0,1.7,21.0,2012.0,Radial Velocity,69.8683
TOI-521 b,1.98,5.3,1.54285047,0.0195,0.0,3544.0,0.42,0.421,2025.0,Transit,60.9425
OGLE-2015-BLG-0954L b,13.1,1100.0,,1.6,,,0.3,,2016.0,Microlensing,1200.0
KOI-134 c,9.86,69.92224954,33.95,0.2305,0.24,6160.0,1.407,1.667,2025.0,Transit Timing Variations,1159.21
HD 127195 c,14.1,206.58846455,836.99,,0.05,4981.0,1.34,4.16,2026.0,Radial Velocity,84.7167
HD 125136 b,13.3,718.29219982,849.77,,0.05,4959.0,1.55,5.39,2026.0,Radial Velocity,121.257
KMT-2019-BLG-0953L b,4.06,15.5,,1.1,,,0.28,,2022.0,Microlensing,7200.0
OGLE-2017-BLG-1691L b,3.92,14.62010672,,2.41,,,0.45,,2022.0,Microlensing,7290.0
alf Ari b,13.4,572.07,380.8,1.2,0.25,4553.0,1.5,13.9,2010.0,Radial Velocity,20.21019
TOI-2180 b,11.32107051,875.61726129,260.79,0.828,0.3683,5695.0,1.111,1.636,2022.0,Transit,116.685
KMT-2024-BLG-0404L c,4.33,17.3,,,,,0.09,,2025.0,Microlensing,7210.0
Kepler-122 e,2.6,27.7,37.993273,0.227,0.0,6050.0,0.982,1.216,2014.0,Transit,1027.45
Kepler-411 c,4.421,26.4,7.834435,0.0739,0.108,4974.0,0.87,0.82,2016.0,Transit,153.676
OGLE-2018-BLG-1428L b,14.0,240.0,,3.3,,,0.43,,2021.0,Microlensing,6220.0
KMT-2021-BLG-1689L b,7.71,46.0,,2.5,,4570.0,0.58,,2022.0,Microlensing,7200.0
MOA-2010-BLG-073L b,12.4,3500.0,,1.21,,,0.16,,2012.0,Microlensing,2800.0
KMT-2017-BLG-2197L b,12.5,2809.60311788,,15.91,,,0.36,,2025.0,Microlensing,7800.0
KMT-2018-BLG-1988L b,2.22,5.56,,3.09,,,0.47,,2022.0,Microlensing,4150.0
Kepler-302 b,4.06,15.5,30.184104,0.193,0.0,5740.0,1.021,1.22,2014.0,Transit,1402.58
GJ 3779 b,2.75,8.0,3.0232,0.026,0.07,3324.0,0.27,0.281,2018.0,Radial Velocity,13.743
Kepler-985 b,2.98,9.17,116.331901,0.44664,0.0,5434.0,0.91,0.85,2016.0,Transit,679.361
Kepler-248 b,3.02,9.38,6.308205,0.066,0.0,5190.0,0.838,0.831,2014.0,Transit,738.792
Kepler-836 b,2.73,7.9,11.36112327,0.1013,0.0,5895.0,1.03,1.04,2016.0,Transit,980.035
TOI-1224 c,2.884,8.67,17.945466,,0.0,3326.0,0.4,0.404,2024.0,Transit,37.3312
Kepler-142 d,2.16,5.31,41.809118,0.242,0.0,5790.0,0.978,1.269,2014.0,Transit,548.686
OGLE-2019-BLG-0304L b,14.2,162.09248757,,1.23,,,0.27,,2021.0,Microlensing,6980.0
MOA-2022-BLG-563L b,14.0,127.1313628,,2.15,,,0.48,,2024.0,Microlensing,6530.0
KMT-2021-BLG-2010L b,13.8,340.07639549,,1.79,,,0.37,,2023.0,Microlensing,7090.0
KMT-2024-BLG-1005L b,12.1,6674.396547,,0.78,,,0.055,,2025.0,Microlensing,6950.0
KMT-2021-BLG-1077L c,10.6,79.45710175,,0.93,,,0.14,,2022.0,Microlensing,8240.0
Kepler-1676 b,3.3769596,11.3,29.9221,0.1954,0.0,5878.3,1.07,1.06066,2020.0,Transit,
K2-65 b,1.58,3.12,12.6475,0.1014,,5213.0,0.87,0.84,2016.0,Transit,72.2
OGLE-2018-BLG-0799L b,10.9,82.63538582,,1.28,,,0.093,,2022.0,Microlensing,4050.0
KMT-2023-BLG-0466L b,13.1,1032.94232275,,2.68,,,0.44,,2026.0,Microlensing,6800.0
BD+63 1405 b,12.4,3305.4154328,1198.48,2.06,0.88,5000.0,0.816,0.804724,2021.0,Radial Velocity,38.0473
WASP-73 b,15.91678,908.9938,4.08722,0.05512,0.0,6030.0,2.52,2.55,2014.0,Transit,316.678
Kepler-733 b,2.82,8.35,20.83424726,0.1483,0.0,5418.0,0.9,0.86,2016.0,Transit,916.706
Kepler-124 d,1.11,1.41,30.950851,0.17,0.0,4984.0,0.706,0.636,2014.0,Transit,420.046
Kepler-244 c,2.05,4.86,9.767292,0.087,0.0,5554.0,0.933,0.803,2014.0,Transit,1036.49
Kepler-2001 c,1.82,3.97,14.092583189,0.1084,0.0,5081.0,0.864,0.77,2023.0,Transit,776.55
KMT-2021-BLG-0852L b,14.2,155.73591943,,7.78,,,0.75,,2026.0,Microlensing,7230.0
Kepler-32 b,2.2,1303.0,5.90124,0.05,0.0,3900.0,0.58,0.53,2011.0,Transit,323.847
TOI-5108 b,6.6,32.0,6.753581,0.073,,5808.0,1.1,1.29,2025.0,Transit,130.919
KMT-2016-BLG-2605L b,14.0,245.0457018,,0.681,,,0.064,,2021.0,Microlensing,6421.0
OGLE-2018-BLG-0977L b,2.41,6.4,,2.0,,,0.47,,2022.0,Microlensing,6500.0
OGLE-2007-BLG-368L b,4.72,20.0,,2.8,,,0.64,,2009.0,Microlensing,5900.0
MOA-2011-BLG-262L b,4.29,17.0,,0.95,,,0.11,,2014.0,Microlensing,7200.0
Kepler-132 c,1.28,2.18,6.414914,0.068,0.0,6003.0,0.929,1.178,2014.0,Transit,349.549
KMT-2025-BLG-0481L b,14.1,187.51876013,,2.18,,,0.22,,2026.0,Microlensing,7980.0
KMT-2019-BLG-1339L b,13.7,397.0,,2.15,,,0.48,,2020.0,Microlensing,6120.0
OGLE-2017-BLG-1140L b,13.5,505.0,,1.02,,,0.211,,2018.0,Microlensing,
KMT-2022-BLG-1790L b,13.5,549.84314411,,5.25,,,0.58,,2025.0,Microlensing,6480.0
KMT-2018-BLG-1996L b,13.7,346.43296363,,4.27,,,0.69,,2021.0,Microlensing,5910.0
Kepler-47 b,3.05,2.07,49.4643,0.2877,0.021,5636.0,0.957,0.936,2012.0,Transit,1025.02
HD 190007 b,4.06,15.5,11.724128,0.092,0.136,4610.0,0.77,0.79,2020.0,Radial Velocity,12.7141
Kepler-1219 b,2.12,5.14,16.10467749,0.14146,0.0,5944.0,1.25,1.94,2016.0,Transit,880.895
Kepler-1808 b,3.02511302,9.4,23.3404007,0.1467,0.0,5530.0,0.773,0.892,2021.0,Transit,1022.01
Kepler-824 b,1.87,4.16,4.51436633,0.055,0.0,6035.0,1.15,1.22,2016.0,Transit,1201.4
HD 95089 b,13.7,400.4658,464.4,1.36,0.119,4918.0,1.54,5.08,2009.0,Radial Velocity,136.957
Kepler-610 c,3.3,10.9,151.86392,0.5594,0.0,5943.0,1.1,1.13,2016.0,Transit,845.824
Kepler-410 A b,2.838,8.44,17.833648,0.1226,0.17,6273.0,1.214,1.352,2013.0,Transit,147.527
DMPP-6 b,2.28,5.8,7.6027,0.0779,0.34,6182.09,1.079,1.27,2026.0,Radial Velocity,54.6303
Gaia22dkvL b,14.1,187.83658854,,1.4,,,1.145,,2024.0,Microlensing,1270.0
MOA-2022-BLG-249L b,2.04,4.83,,1.63,,,0.18,,2023.0,Microlensing,2000.0
Kepler-1063 b,1.49,2.83,14.07971466,0.1176,0.0,5945.0,1.09,1.14,2016.0,Transit,343.226
KMT-2021-BLG-1303L b,13.6,120.77479466,,2.89,,,0.57,,2022.0,Microlensing,6280.0
OGLE-2018-BLG-0596L b,3.81,13.93,,0.97,,,0.231,,2019.0,Microlensing,5650.0
KMT-2023-BLG-0830L b,4.41,17.79839079,,1.7,,,0.22,,2025.0,Microlensing,7250.0
KMT-2023-BLG-0735L b,6.97,38.77506565,,2.96,,,0.61,,2024.0,Microlensing,6390.0
KMT-2021-BLG-0320L b,6.2,31.7828407,,1.54,,,0.32,,2022.0,Microlensing,6950.0
OGLE-2023-BLG-0766L b,13.7,349.6112477,,2.5,,,0.39,,2026.0,Microlensing,7400.0
Kepler-1628 b,6.43,33.8,76.378033,0.2952,0.0,3724.0,0.55,0.52,2016.0,Transit,352.0
OGLE2-TR-L9 b,18.046,1430.175,2.4855335,0.0308,,6933.0,1.52,1.53,2008.0,Transit,1627.63
TOI-5736 b,1.56,3.05,0.64899,,,3949.0,0.57,0.58,2025.0,Transit,92.3604
Kepler-1577 b,1.13,1.51,6.30560247,0.0657,0.0,4862.0,0.78,0.74,2016.0,Transit,510.029
K2-13 b,1.89,4.23,39.91488,0.2114,,5698.0,0.8,0.78,2015.0,Transit,342.394
Kepler-122 f,1.75,36.0,56.268,0.28575,0.0,5917.0,1.03,0.949,2014.0,Transit,1027.45
Kepler-414 c,3.01,29.9,7.171,0.07195,0.0,5536.0,0.89,0.946,2014.0,Transit,413.46
TOI-1533 b,2.89,28.1,3.6457974,0.0445,0.0,5146.0,0.88,0.849,2026.0,Transit,100.051
Kepler-675 b,2.44,6.53,2.33743801,0.0325,0.0,4945.0,0.79,0.75,2016.0,Transit,665.68
Kepler-1489 c,0.51,0.087,0.680741,,,5565.53,0.977,0.957,2024.0,Transit,1283.05
K2-190 c,1.09308317,1.34,21.574023,,,5631.0,0.904597,0.912206,2018.0,Transit,160.679
Kepler-276 c,2.9,16.6,31.884,0.18619,0.0,5693.0,1.1,1.03,2013.0,Transit,1144.86
HD 148164 b,13.7,390.9309,328.55,0.993,0.587,6032.0,1.21,1.34,2018.0,Radial Velocity,77.1971
Kepler-1996 b,2.26,5.73,32.376183,0.1789,0.0,4580.0,0.748,0.675,2023.0,Transit,440.561
HIP 107772 b,3.64,12.9,55.199,0.243,0.18,4006.0,0.63,0.513922,2020.0,Radial Velocity,23.6434
Kepler-446 c,1.11,1.41,3.036179,0.0283,0.0,3359.0,0.22,0.24,2015.0,Transit,96.339
KIC 3526061 b,12.1,5768.58558705,3552.0,5.14,0.85,4829.0,1.42,5.86,2022.0,Radial Velocity,401.229
HD 11964 c,5.38,25.0,37.91,0.229,0.3,5303.0,0.91,2.00971,2008.0,Radial Velocity,33.5369
Kepler-1482 b,1.01,1.01,12.25383217,0.09968,0.0,5381.0,0.88,0.84,2016.0,Transit,567.556
TOI-5515 b,2.65362762,7.53,8.59225810839,,,5483.65,0.963,0.835682,2026.0,Transit,135.459
TOI-2184 b,11.39953337,206.58846455,6.90683,,0.08,5966.0,1.53,2.9,2022.0,Transit,788.317
HD 102329 c,13.5,483.1016,1123.0,,0.209,4830.0,1.3,6.3,2016.0,Radial Velocity,217.107
HD 39194 b,1.99,4.62,5.63692,0.05895,0.101,5205.0,0.86,0.783742,2021.0,Radial Velocity,26.4131
HD 199509 b,7.43,43.22466335,99.62167,0.426,0.373,5796.02,1.04,0.92,2022.0,Radial Velocity,24.3056
Kepler-325 d,2.79,8.2,38.715185,0.22,0.0,5752.0,0.914,1.003,2014.0,Transit,823.242
Kepler-1940 b,1.54732469,3.01,4.950610161,0.0525,0.0,5431.0,0.802,0.717,2021.0,Transit,798.595
TOI-2545 b,2.75,8.0,7.994037,,,5846.29,1.055,1.25324,2022.0,Transit,107.118
Kepler-1612 b,1.03,1.08,3.91795101,0.0482,0.0,5643.0,0.96,0.94,2016.0,Transit,764.726
HD 136352 c,2.916,11.24,27.59221,0.1721,0.0,5664.0,0.87,1.058,2019.0,Radial Velocity,14.682
EPIC 201615463 c,1.22,1.98,3.80464,,,5960.0,1.073,1.61,2019.0,Transit,476.882
Kepler-225 b,1.2,1.87,6.738975,0.056,0.0,3682.0,0.593,0.48,2014.0,Transit,561.101
HD 20868 b,13.7,397.2875,380.85001,0.95,0.75,4802.0,0.39,0.76,2008.0,Radial Velocity,47.7223
Kepler-1930 b,1.52955541,2.95,13.02680016,0.10233,0.0,5083.0,0.844,0.844,2021.0,Transit,275.694
Kepler-1439 b,1.46,2.73,8.07392849,0.0594,0.0,3578.0,0.46,0.43,2016.0,Transit,225.393
HD 155193 b,14.0,238.37130525,352.65,1.04,0.21,6239.0,1.221,1.76439,2021.0,Radial Velocity,57.7995
TOI-1266 c,1.98,3.17,18.8027,0.105,0.071,3563.0,0.437,0.4232,2020.0,Transit,36.0118
Kepler-1536 b,3.14,10.0,364.758031,0.8507,0.0,4434.0,0.71,0.67,2016.0,Transit,387.248
HD 134987 b,13.5,511.7063,258.17999,0.81,0.23,5736.0,1.1,1.22,1999.0,Radial Velocity,26.1804
Kepler-961 b,2.55,7.04,16.87727414,0.12585,0.0,5582.0,0.96,0.9,2016.0,Transit,574.314
Kepler-539 b,8.373123,308.2951,125.63243,0.4988,0.39,5820.0,1.048,0.952,2016.0,Transit,307.318
HD 5278 c,4.49,18.4,40.87,0.2416,0.07,6203.0,1.126,1.194,2021.0,Radial Velocity,57.5846
Kepler-319 c,2.63,7.41,6.941357,0.069,0.0,5526.0,0.933,0.903,2014.0,Transit,503.436
HD 179079 b,,4195.3349724,14.479,0.1214,0.049,5646.0,1.14,1.63,2008.0,Radial Velocity,69.7116
Kepler-1099 b,2.83,8.4,2.168452593,0.0337,0.0,5837.0,1.01,1.0,2016.0,Transit,1022.8
Kepler-244 d,2.31,15.2,20.050401,0.14,0.0,5554.0,0.933,0.803,2014.0,Transit,1036.49
NY Vir c,12.8,1760.7782,8799.0,,0.15,32780.0,0.459,0.151,2019.0,Eclipse Timing Variations,544.024
Kepler-377 b,1.39,2.51,12.509529,0.109,0.0,5949.0,1.043,1.224,2014.0,Transit,823.804
Kepler-879 b,2.57,7.13,33.3855938,0.2012,0.0,5792.0,1.02,1.02,2016.0,Transit,802.672
Kepler-705 b,2.11,5.1,56.0560538,0.232,0.0,3722.0,0.53,0.51,2016.0,Transit,276.881
Kepler-163 c,2.26,5.73,21.347262,0.152,0.0,5776.0,0.882,0.917,2014.0,Transit,689.814
TOI-778 b,15.4,878.0,4.633611,0.06,0.21,6643.0,1.4,1.71,2023.0,Transit,161.743
Kepler-1355 b,1.46,2.73,1.289588112,0.0224,0.0,5352.0,0.88,0.83,2016.0,Transit,911.269
KOI-134 b,12.03844527,346.43296363,67.1277,0.363,0.16,6160.0,1.407,1.667,2025.0,Transit,1159.21
Kepler-138 b,0.64,0.07,10.3134,0.0753,0.02,3841.0,0.535,0.535,2014.0,Transit,66.8624
Kepler-1542 e,0.76,0.363,5.10115756,0.05649,0.0,5564.0,0.94,0.99,2016.0,Transit,399.114
Kepler-1579 b,0.84,0.52,0.849907889,0.014,0.0,4584.0,0.75,0.7,2016.0,Transit,466.0
K2-264 c,2.668,7.6,19.660302,0.11283,0.45,3660.0,0.496,0.473,2018.0,Transit,185.605
Kepler-1073 d,1.48770949,2.82,2.504760027,0.0352,0.0,5509.0,0.924,1.116,2021.0,Transit,809.897
Kepler-510 b,2.47,6.66,19.55659418,0.1352,0.0,5746.0,0.91,1.41,2016.0,Transit,386.177
HD 164509 b,14.3,140.79869,280.17,0.87,0.238,5859.0,1.12,1.11,2012.0,Radial Velocity,53.1119
TIC 34085383 b,3.91982296,14.6,3.47793368523,,,4694.84,0.733,0.809951,2026.0,Transit,149.12
TYC 3667-1280-1 b,12.8,1716.282,26.468,0.21,0.036,5130.0,1.87,6.26,2016.0,Radial Velocity,477.516
HATS-59 c,12.3,4036.441,1422.0,2.504,0.083,5670.0,1.038,1.036,2018.0,Radial Velocity,642.884
Kepler-1605 b,1.08,1.28,85.7565495,0.36567,0.0,5280.0,0.86,0.82,2016.0,Transit,546.23
Ross 458 c,14.01125,1906.98,,1100.0,,3965.42,0.556419,0.562566,2010.0,Imaging,11.5094
SR 12 AB c,12.3,4131.62,,,,3828.93,,1.103075,2010.0,Imaging,112.31721584
HD 187123 b,14.2,166.218,3.0965828,0.0426,0.0103,5790.0,1.04,1.15043,1998.0,Radial Velocity,45.9548
OGLE-TR-132 b,13.45,375.02,1.689868,0.03035,0.6,6210.0,1.305,1.32,2004.0,Transit,2012.62
OGLE-TR-56 b,15.278,441.77,1.2119189,0.02383,0.0,6050.0,1.228,1.363,2002.0,Transit,282.83913869
WASP-156 b,6.15,42.0,3.8361629,0.046,0.16,5036.0,0.8712,0.8268,2017.0,Transit,122.066
HD 22781 b,12.3,4338.2,528.07,1.167,0.8191,5027.0,0.75,0.743475,2011.0,Radial Velocity,32.6034
Kepler-16 b,8.4493,105.833,228.776,0.7048,0.0069,4450.0,0.6897,0.6489,2011.0,Transit,75.0852
Kepler-27 c,4.9,4385.87,31.3309,0.191,0.0,5400.0,0.65,0.59,2011.0,Transit,1044.36
WASP-23 b,10.783,280.95,2.9444256,0.0376,0.062,5150.0,0.78,0.765,2010.0,Transit,207.49
Kepler-27 b,4.0,2895.31,15.3348,0.118,0.0,5400.0,0.65,0.59,2011.0,Transit,1044.36
HD 114783 b,13.7,349.6,493.7,1.16,0.144,5135.0,0.853,0.840622,2001.0,Radial Velocity,21.0628
HD 19994 b,13.6,435.41,466.2,1.305,0.063,6188.0,1.365,1.79647,2003.0,Radial Velocity,22.5242
47 UMa b,13.2,804.08,1078.0,2.1,0.032,5872.0,1.06,1.21334,1996.0,Radial Velocity,13.7967
Kepler-18 c,5.49,17.3,7.64159,0.0752,0.0,5345.0,0.972,1.108,2011.0,Transit,433.047
Kepler-18 b,2.0,6.9,3.504725,0.0447,0.0,5345.0,0.972,1.108,2011.0,Transit,433.047
Kepler-31 c,5.3,1493.7,42.6318,0.26,0.0,6340.0,1.21,1.22,2011.0,Transit,1664.64
Kepler-32 e,1.5,4.08181,2.896,0.033,0.0,3900.0,0.58,0.53,2012.0,Transit,323.847
61 Vir b,2.11,5.1,4.215,0.050201,0.12,5577.0,0.942,0.963,2009.0,Radial Velocity,8.50332
61 Vir c,4.46,18.2,38.021,0.2175,0.14,5577.0,0.942,0.963,2009.0,Radial Velocity,8.50332
47 UMa d,13.5,521.22,14002.0,11.6,0.16,5872.0,1.06,1.21334,2009.0,Radial Velocity,13.7967
47 UMa c,14.2,171.621,2391.0,3.6,0.098,5872.0,1.06,1.21334,2001.0,Radial Velocity,13.7967
BD-08 2823 c,12.5,104.0,237.6,0.68,0.19,4746.0,0.74,0.71,2009.0,Radial Velocity,41.3342
CoRoT-23 b,11.77,889.9,3.6313,0.048,0.16,5900.0,1.14,1.61,2011.0,Transit,1060.97
Kepler-18 d,6.98,16.4,14.85888,0.1172,0.0,5345.0,0.972,1.108,2011.0,Transit,433.047
HATS-1 b,14.594,589.55,3.446459,0.0444,0.12,5870.0,0.986,1.038,2012.0,Transit,283.971
HD 47186 c,13.0,111.42,1353.6,2.395,0.249,5657.0,0.96,1.08,2008.0,Radial Velocity,37.4574
HD 196885 A b,13.2,819.97,1333.0,2.37,0.48,6254.0,1.28,1.31,2007.0,Radial Velocity,34.1692
CoRoT-6 b,13.068,940.74,8.886593,0.0855,0.1,6090.0,1.05,1.025,2009.0,Transit,645.294
HR 8799 b,13.0,2000.0,170000.0,68.0,,7204.58,1.5,1.49338,2008.0,Imaging,41.2441
HAT-P-37 b,13.204,371.528,2.797436,0.0379,0.058,5500.0,0.929,0.877,2011.0,Transit,390.594
Kepler-42 b,0.78,0.705944,1.2137672,0.0116,0.04,3068.0,0.13,0.17,2011.0,Transit,40.0595
Kepler-32 d,2.7,39.9089,22.7802,0.13,0.0,3900.0,0.58,0.53,2012.0,Transit,323.847
Kepler-32 f,0.82,1862.11,0.74296,0.013,0.0,3900.0,0.58,0.53,2012.0,Transit,323.847
BD+20 2457 b,12.1,6807.63,379.63,1.45,0.15,4137.0,2.8,49.0,2009.0,Radial Velocity,1539.71
HR 8799 d,13.0,3000.0,37000.0,24.0,0.6,7204.58,1.5,1.49338,2008.0,Imaging,41.2441
GJ 179 b,13.8,301.93698665,2288.0,2.41,0.21,3370.0,0.357,0.38,2009.0,Radial Velocity,12.356
SWEEPS-4 b,9.079,1207.7,4.2,0.055,,,1.24,1.18,2006.0,Transit,8500.0
Kepler-42 c,0.73,60.337,0.45328509,0.006,0.0,3068.0,0.13,0.17,2011.0,Transit,40.0595
Kepler-33 c,3.2,0.39,13.17562,0.1189,0.0,5904.0,1.291,1.82,2011.0,Transit,1209.16
Kepler-35 b,8.16,40.363,131.458,0.60347,0.042,5606.0,0.8877,1.0284,2011.0,Transit,1819.17
CoRoT-16 b,13.11,170.032,5.35227,0.0618,0.33,5650.0,1.098,1.19,2011.0,Transit,732.409
HD 240210 b,12.8,1655.82,501.75,1.16,0.15,4297.0,0.82,25.456816,2009.0,Radial Velocity,372.405
BD+20 2457 c,12.4,3963.17,621.99,2.01,0.18,4137.0,2.8,49.0,2009.0,Radial Velocity,1539.71
HD 110014 b,12.4,3524.59,835.477,2.14,0.462,4445.0,2.17,20.9,2009.0,Radial Velocity,100.758
HIP 5158 b,13.6,451.0,345.72,0.89,0.52,4962.0,0.78,0.75,2009.0,Radial Velocity,51.6026
Kepler-33 e,4.02,5.57,31.7844,0.2138,0.0,5904.0,1.291,1.82,2011.0,Transit,1209.16
Kepler-33 d,5.35,3.91,21.77596,0.1662,0.0,5904.0,1.291,1.82,2011.0,Transit,1209.16
BD+20 274 b,13.0,1334.886,578.2,1.3,0.21,4296.0,0.8,17.3,2012.0,Radial Velocity,1322.51
KELT-1 b,12.442,8654.15,1.217514,0.02466,0.0099,6516.0,1.335,1.471,2012.0,Transit,268.43
